city_type,date,state,district,pincode,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,735305,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736101,0.0,0.0,0.0,0.0,0.0,8.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Alipurduar,736121,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736121,0.0,0.0,0.0,0.0,46.0,5.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736122,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Alipurduar,736123,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736123,0.0,0.0,0.0,0.0,0.0,1.0,9.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736131,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736132,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736135,0.0,0.0,0.0,0.0,0.0,8.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736145,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736145,0.0,0.0,0.0,0.0,7.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736146,0.0,0.0,0.0,3.0,15.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736146,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736156,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736157,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736158,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736159,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736159,0.0,0.0,0.0,0.0,14.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736160,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736165,0.0,0.0,0.0,0.0,0.0,3.0,5.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736166,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736167,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736167,0.0,0.0,0.0,0.0,9.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736168,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736168,0.0,0.0,0.0,0.0,4.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736169,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736169,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736170,0.0,0.0,0.0,0.0,0.0,13.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736170,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736171,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736172,0.0,0.0,0.0,1.0,11.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736172,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736173,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736173,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736175,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736175,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736176,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736176,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736177,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736179,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Cooch Behar,736180,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Alipurduar,736201,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736201,0.0,0.0,0.0,0.0,13.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736202,0.0,0.0,0.0,0.0,0.0,1.0,6.0
Non-Metropolitan,2025-06-12,West Bengal,Alipurduar,736204,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736204,0.0,0.0,0.0,5.0,29.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Alipurduar,736206,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736206,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736207,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Koch Bihar,736207,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Jalpaiguri,736208,0.0,0.0,0.0,2.0,6.0,1.0,5.0
Non-Metropolitan,2025-06-12,Sikkim,East,737101,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737101,0.0,0.0,0.0,0.0,4.0,2.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,East,737102,0.0,0.0,0.0,0.0,9.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737102,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737103,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East,737106,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737107,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,West,737111,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,West Sikkim,737111,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,Sikkim,West,737113,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Non-Metropolitan,2025-06-12,Sikkim,West Sikkim,737113,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,North,737116,0.0,0.0,0.0,0.0,3.0,2.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,North Sikkim,737116,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,North Sikkim,737117,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,North Sikkim,737120,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,South,737121,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,West,737121,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,South,737126,0.0,0.0,0.0,0.0,12.0,2.0,3.0
Non-Metropolitan,2025-06-12,Sikkim,South Sikkim,737126,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Non-Metropolitan,2025-06-12,Sikkim,Namchi,737128,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,South,737128,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,South Sikkim,737128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East,737131,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737131,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737132,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,South Sikkim,737132,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East,737133,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737133,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East,737134,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,South,737134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,South Sikkim,737134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East,737135,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,Sikkim,East Sikkim,737135,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,Namchi,737139,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,South,737139,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,Sikkim,South Sikkim,737139,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741101,0.0,0.0,0.0,0.0,25.0,7.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741103,0.0,0.0,0.0,1.0,20.0,1.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741121,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741122,0.0,0.0,0.0,3.0,13.0,7.0,6.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741123,0.0,0.0,0.0,1.0,46.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741137,0.0,0.0,0.0,8.0,49.0,6.0,15.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741151,0.0,0.0,0.0,2.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741152,0.0,0.0,0.0,2.0,53.0,12.0,21.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741154,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741155,0.0,0.0,0.0,2.0,10.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741159,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741160,0.0,0.0,0.0,3.0,26.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741161,0.0,0.0,0.0,0.0,14.0,0.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741163,0.0,0.0,0.0,1.0,19.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741164,0.0,0.0,0.0,0.0,0.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741181,0.0,0.0,0.0,0.0,4.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741201,0.0,0.0,0.0,0.0,0.0,6.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741232,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741234,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741238,0.0,0.0,0.0,2.0,11.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741245,0.0,0.0,0.0,3.0,26.0,9.0,11.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741247,0.0,0.0,0.0,0.0,3.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741248,0.0,0.0,0.0,0.0,17.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741250,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741255,0.0,0.0,0.0,2.0,7.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741256,0.0,0.0,0.0,1.0,4.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741257,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741301,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741302,0.0,0.0,0.0,0.0,0.0,4.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741315,0.0,0.0,0.0,2.0,21.0,4.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741316,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741317,0.0,0.0,0.0,1.0,7.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Barddhaman,741319,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741401,0.0,0.0,0.0,0.0,15.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741501,0.0,0.0,0.0,2.0,24.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741504,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741505,0.0,0.0,0.0,4.0,11.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741506,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741507,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741508,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,741509,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742102,0.0,0.0,0.0,1.0,20.0,9.0,14.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742103,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742104,0.0,0.0,0.0,0.0,16.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742121,0.0,0.0,0.0,1.0,33.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,742121,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742131,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742132,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742133,0.0,0.0,0.0,0.0,0.0,13.0,11.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742134,0.0,0.0,0.0,0.0,0.0,6.0,21.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742135,0.0,0.0,0.0,5.0,52.0,8.0,15.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742136,0.0,0.0,0.0,0.0,0.0,7.0,15.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742137,0.0,0.0,0.0,1.0,16.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742139,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742140,0.0,0.0,0.0,0.0,0.0,8.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742147,0.0,0.0,0.0,2.0,31.0,2.0,12.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742149,0.0,0.0,0.0,2.0,7.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742151,0.0,0.0,0.0,2.0,6.0,3.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742157,0.0,0.0,0.0,2.0,52.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742159,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742160,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742161,0.0,0.0,0.0,0.0,0.0,6.0,14.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742163,0.0,0.0,0.0,0.0,0.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742164,0.0,0.0,0.0,0.0,3.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742165,0.0,0.0,0.0,3.0,33.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742168,0.0,0.0,0.0,0.0,19.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742174,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742175,0.0,0.0,0.0,0.0,11.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742178,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742179,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742180,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742181,0.0,0.0,0.0,2.0,19.0,11.0,5.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742183,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742184,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742185,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742189,0.0,0.0,0.0,1.0,21.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742190,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,MALDA,742202,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742212,0.0,0.0,0.0,1.0,38.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742213,0.0,0.0,0.0,6.0,48.0,19.0,41.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742223,0.0,0.0,0.0,0.0,0.0,9.0,15.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742224,0.0,0.0,0.0,0.0,0.0,7.0,16.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742226,0.0,0.0,0.0,9.0,42.0,10.0,9.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742231,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742232,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742234,0.0,0.0,0.0,2.0,2.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742235,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742238,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742301,0.0,0.0,0.0,2.0,15.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742305,0.0,0.0,0.0,3.0,25.0,8.0,12.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742306,0.0,0.0,0.0,0.0,0.0,10.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742308,0.0,0.0,0.0,0.0,0.0,19.0,10.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742404,0.0,0.0,0.0,0.0,14.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742405,0.0,0.0,0.0,0.0,0.0,2.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742406,0.0,0.0,0.0,2.0,11.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,Murshidabad,742407,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743122,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743122,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743125,0.0,0.0,0.0,1.0,12.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743125,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743126,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743133,0.0,0.0,0.0,0.0,7.0,3.0,6.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743135,0.0,0.0,0.0,0.0,14.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743136,0.0,0.0,0.0,0.0,5.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743145,0.0,0.0,0.0,0.0,0.0,5.0,13.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743145,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743166,0.0,0.0,0.0,0.0,21.0,1.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743193,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743193,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743221,0.0,0.0,0.0,1.0,12.0,2.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743221,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743222,0.0,0.0,0.0,1.0,11.0,7.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743222,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743223,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743223,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743232,0.0,0.0,0.0,0.0,12.0,5.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743234,0.0,0.0,0.0,3.0,26.0,1.0,8.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743234,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743235,0.0,0.0,0.0,5.0,29.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743235,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743245,0.0,0.0,0.0,3.0,33.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743247,0.0,0.0,0.0,4.0,23.0,7.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743248,0.0,0.0,0.0,0.0,0.0,10.0,7.0
Non-Metropolitan,2025-06-12,West Bengal,Nadia,743249,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743249,0.0,0.0,0.0,0.0,0.0,11.0,5.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743249,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743270,0.0,0.0,0.0,3.0,8.0,0.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743271,0.0,0.0,0.0,0.0,0.0,5.0,6.0
Non-Metropolitan,2025-06-12,West Bengal,North Twenty Four Parganas,743272,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743286,0.0,0.0,0.0,2.0,23.0,10.0,9.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743291,0.0,0.0,0.0,0.0,10.0,3.0,2.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743292,0.0,0.0,0.0,0.0,0.0,2.0,5.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743293,0.0,0.0,0.0,0.0,9.0,5.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743294,0.0,0.0,0.0,1.0,9.0,0.0,0.0
Non-Metropolitan,2025-06-12,West Bengal,North 24 Parganas,743297,0.0,0.0,0.0,1.0,16.0,0.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,South 24 Parganas,743312,0.0,0.0,0.0,0.0,0.0,2.0,4.0
Non-Metropolitan,2025-06-12,West Bengal,South 24 Parganas,743318,0.0,0.0,0.0,0.0,0.0,15.0,11.0
